question_id,question,question_type,level,condition,reference_answer,generated_answer,f1,exact_match,retrieval_recall,context_words,retrieved_ids
5ae4ebeb55429908b63264bb,"Are Jiujiang, Guangdong and Ruzhou located in the same Chinese district?",comparison,hard,remove_all,no,No.,1.0,1,,616,"P7,P9,P2,P5"
5ae4ebeb55429908b63264bb,"Are Jiujiang, Guangdong and Ruzhou located in the same Chinese district?",comparison,hard,contaminated,no,No.,1.0,1,,586,"P7,D0,P9,P2"
5ab5d2ac5542992aa134a3a6,Tom Araya and Marcus Mumford were both what?,comparison,hard,clean,musician,They were both musicians.,0.0,0,0.5,181,"P1,P3,P7,P9"
5ab5d2ac5542992aa134a3a6,Tom Araya and Marcus Mumford were both what?,comparison,hard,remove_one,musician,musicians,0.0,0,0.0,287,"P7,P9,P3,P4"
5ab5d2ac5542992aa134a3a6,Tom Araya and Marcus Mumford were both what?,comparison,hard,remove_all,musician,musicians,0.0,0,,287,"P7,P3,P9,P4"
5ab5d2ac5542992aa134a3a6,Tom Araya and Marcus Mumford were both what?,comparison,hard,contaminated,musician,musicians,0.0,0,,412,"P3,P7,P4,D1"
5ae074aa5542993d6555eb54,Are Ash Lieb and Elswyth Thane both artists?,comparison,hard,clean,no,No.,1.0,1,1.0,303,"P5,P1,P4,P2"
5ae074aa5542993d6555eb54,Are Ash Lieb and Elswyth Thane both artists?,comparison,hard,remove_one,no,No.,1.0,1,1.0,250,"P5,P2,P4,P8"
5ae074aa5542993d6555eb54,Are Ash Lieb and Elswyth Thane both artists?,comparison,hard,remove_all,no,No.,1.0,1,,281,"P5,P2,P8,P0"
5ae074aa5542993d6555eb54,Are Ash Lieb and Elswyth Thane both artists?,comparison,hard,contaminated,no,No.,1.0,1,,281,"P5,P2,P8,P0"
5ade5a645542997c77adee0d,"Which city is at coastal county-level, Wenling or Ruili?",comparison,hard,clean,Wenling,Wenling.,1.0,1,0.5,414,"P4,P7,P5,P0"
5ade5a645542997c77adee0d,"Which city is at coastal county-level, Wenling or Ruili?",comparison,hard,remove_one,Wenling,Wenling,1.0,1,1.0,414,"P4,P5,P7,P0"
5ade5a645542997c77adee0d,"Which city is at coastal county-level, Wenling or Ruili?",comparison,hard,remove_all,Wenling,Wenling,1.0,1,,442,"P4,P5,P0,P3"
5ade5a645542997c77adee0d,"Which city is at coastal county-level, Wenling or Ruili?",comparison,hard,contaminated,Wenling,Wenling.,1.0,1,,526,"P4,P5,D0,P3"
5aba637a55429939ce03dcbb,Are Brooklyn and Tower 49 both part of New York City?,comparison,hard,clean,yes,Yes.,1.0,1,0.5,512,"P2,P5,P4,P0"
5aba637a55429939ce03dcbb,Are Brooklyn and Tower 49 both part of New York City?,comparison,hard,remove_one,yes,No.,0.0,0,0.0,542,"P5,P4,P0,P9"
5aba637a55429939ce03dcbb,Are Brooklyn and Tower 49 both part of New York City?,comparison,hard,remove_all,yes,No.,0.0,0,,542,"P5,P4,P0,P9"
5aba637a55429939ce03dcbb,Are Brooklyn and Tower 49 both part of New York City?,comparison,hard,contaminated,yes,No.,0.0,0,,542,"P5,P4,P0,P9"
5a7f010955429934daa2fc8b,Were Basil Dean and Francis Ford Coppola both alive at some point in time?,comparison,hard,clean,yes,It cannot be determined from the provided evidence.,0.0,0,0.0,203,"P5,P4,P9,P7"
5a7f010955429934daa2fc8b,Were Basil Dean and Francis Ford Coppola both alive at some point in time?,comparison,hard,remove_one,yes,No.,0.0,0,0.0,203,"P5,P7,P9,P4"
5a7f010955429934daa2fc8b,Were Basil Dean and Francis Ford Coppola both alive at some point in time?,comparison,hard,remove_all,yes,No.,0.0,0,,300,"P5,P1,P7,P3"
5a7f010955429934daa2fc8b,Were Basil Dean and Francis Ford Coppola both alive at some point in time?,comparison,hard,contaminated,yes,Unknown.,0.0,0,,395,"D1,P5,P7,P3"
5a78d16455429974737f78bb,"Between two scientists Ernst Messerschmid and Philippe Perrin, who is older?",comparison,hard,clean,Ernst Willi Messerschmid,Ernst Messerschmid,0.8,0,1.0,132,"P9,P1,P6,P7"
5a78d16455429974737f78bb,"Between two scientists Ernst Messerschmid and Philippe Perrin, who is older?",comparison,hard,remove_one,Ernst Willi Messerschmid,Cannot be determined from the given evidence.,0.0,0,1.0,167,"P9,P6,P7,P0"
5a78d16455429974737f78bb,"Between two scientists Ernst Messerschmid and Philippe Perrin, who is older?",comparison,hard,remove_all,Ernst Willi Messerschmid,Cannot be determined from the provided evidence.,0.0,0,,220,"P9,P6,P0,P2"
5a78d16455429974737f78bb,"Between two scientists Ernst Messerschmid and Philippe Perrin, who is older?",comparison,hard,contaminated,Ernst Willi Messerschmid,It cannot be determined from the provided evidence.,0.0,0,,220,"P9,P6,P0,P2"
5a85d4ad5542997175ce2050,Jim Sharman and Ava DuVernay both share what title concerning their actions leading actors in film or stage?,comparison,hard,clean,director,Director,1.0,1,0.0,332,"P8,P3,P2,P6"
5a85d4ad5542997175ce2050,Jim Sharman and Ava DuVernay both share what title concerning their actions leading actors in film or stage?,comparison,hard,remove_one,director,Director,1.0,1,0.0,308,"P8,P3,P2,P1"
5a85d4ad5542997175ce2050,Jim Sharman and Ava DuVernay both share what title concerning their actions leading actors in film or stage?,comparison,hard,remove_all,director,Director,1.0,1,,387,"P8,P3,P1,P6"
5a85d4ad5542997175ce2050,Jim Sharman and Ava DuVernay both share what title concerning their actions leading actors in film or stage?,comparison,hard,contaminated,director,Director,1.0,1,,384,"P8,D0,P1,P3"
5abc550e554299700f9d7870,Are Lochner v. New York and Cooley v. Board of Wardens both Supreme Court cases dealing with labor laws?,comparison,hard,clean,no,"No. Only Lochner v. New York is a Supreme Court labor‑law case; Cooley v. Board of Wardens concerns a state pilot‑regulation law under the Commerce Clause, not labor law.",0.07407407407407407,0,1.0,657,"P9,P6,P1,P0"
5abc550e554299700f9d7870,Are Lochner v. New York and Cooley v. Board of Wardens both Supreme Court cases dealing with labor laws?,comparison,hard,remove_one,no,No.,1.0,1,1.0,644,"P9,P1,P0,P3"
5abc550e554299700f9d7870,Are Lochner v. New York and Cooley v. Board of Wardens both Supreme Court cases dealing with labor laws?,comparison,hard,remove_all,no,No.,1.0,1,,754,"P0,P1,P3,P7"
5abc550e554299700f9d7870,Are Lochner v. New York and Cooley v. Board of Wardens both Supreme Court cases dealing with labor laws?,comparison,hard,contaminated,no,No.,1.0,1,,746,"P0,P1,P3,P2"
5ac24cc45542996366519963,Both Andrew and Jeremy Get Married and The Last Lions are what type of films?,comparison,hard,clean,documentary film,Documentary films.,0.5,0,1.0,300,"P8,P0,P5,P7"
5ac24cc45542996366519963,Both Andrew and Jeremy Get Married and The Last Lions are what type of films?,comparison,hard,remove_one,documentary film,Documentary films.,0.5,0,1.0,306,"P8,P0,P5,P1"
5ac24cc45542996366519963,Both Andrew and Jeremy Get Married and The Last Lions are what type of films?,comparison,hard,remove_all,documentary film,Documentary films.,0.5,0,,302,"P0,P5,P1,P3"
5ac24cc45542996366519963,Both Andrew and Jeremy Get Married and The Last Lions are what type of films?,comparison,hard,contaminated,documentary film,The evidence does not state the type of films.,0.0,0,,302,"P0,P5,P1,P3"
5a8bde565542995d1e6f1454,Which airport Grand Forks International Airport or El Paso International Airport is closer to their town ?,comparison,hard,clean,El Paso International Airport,El Paso International Airport.,1.0,1,0.0,563,"P8,P4,P5,P0"
5a8bde565542995d1e6f1454,Which airport Grand Forks International Airport or El Paso International Airport is closer to their town ?,comparison,hard,remove_one,El Paso International Airport,Grand Forks International Airport.,0.5,0,1.0,569,"P8,P4,P5,P7"
5a8bde565542995d1e6f1454,Which airport Grand Forks International Airport or El Paso International Airport is closer to their town ?,comparison,hard,remove_all,El Paso International Airport,Grand Forks International Airport.,0.5,0,,645,"P8,P4,P1,P5"
5a8bde565542995d1e6f1454,Which airport Grand Forks International Airport or El Paso International Airport is closer to their town ?,comparison,hard,contaminated,El Paso International Airport,Insufficient information.,0.0,0,,519,"P8,D1,P6,P1"
5ae2120e5542997283cd23ad,Are Distortion Mirrors and OK Go both considered rock bands?,comparison,hard,clean,yes,Yes.,1.0,1,1.0,355,"P1,P6,P2,P3"
5ae2120e5542997283cd23ad,Are Distortion Mirrors and OK Go both considered rock bands?,comparison,hard,remove_one,yes,No.,0.0,0,1.0,355,"P6,P2,P3,P5"
5ae2120e5542997283cd23ad,Are Distortion Mirrors and OK Go both considered rock bands?,comparison,hard,remove_all,yes,No. Only OK Go is confirmed as a rock band.,0.0,0,,316,"P6,P3,P5,P8"
5ae2120e5542997283cd23ad,Are Distortion Mirrors and OK Go both considered rock bands?,comparison,hard,contaminated,yes,No. Only OK Go is identified as a rock band in the evidence.,0.0,0,,360,"P6,P9,P3,P5"
5adc6f6255429947ff173961,"Which plant genus is part of a family with a longer name, Morning glory or Rothmannia?",comparison,hard,clean,Morning glory,Morning glory,1.0,1,0.5,230,"P1,P5,P2,P4"
5adc6f6255429947ff173961,"Which plant genus is part of a family with a longer name, Morning glory or Rothmannia?",comparison,hard,remove_one,Morning glory,Morning glory,1.0,1,0.0,365,"P5,P1,P4,P9"
5adc6f6255429947ff173961,"Which plant genus is part of a family with a longer name, Morning glory or Rothmannia?",comparison,hard,remove_all,Morning glory,Morning glory,1.0,1,,205,"P5,P1,P4,P0"
5adc6f6255429947ff173961,"Which plant genus is part of a family with a longer name, Morning glory or Rothmannia?",comparison,hard,contaminated,Morning glory,Morning glory,1.0,1,,261,"P5,P1,D0,P4"
